RC,UFI,UNI,DLAT,DLONG,LAT,LONG,MGRS,UTM,JOG,FC,DSG,PC,CC1,ADM1,ADM2,DIM,CC2,NT,LC,SHORT_FORM,GENERIC,SORT_NAME,FULL_NAME,FULL_NAME_,NEWDLAT,NEWDLONG
"3","-2035430","-2826991",11.71666670000,41.86666670000,"114300","415200",37PHN1250596813,HN19,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,HANBOKALE,anbôkale,Hanbokale,11.72451861000,41.86893560000
"3","-2035428","-2826988",11.41666670000,41.86666670000,"112500","415200",37PHN1283963602,HN16,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,HAN,Hân,Han,11.41460654000,41.87456043000
"3","-2035419","-2826978",12.51388890000,43.25805560000,"123050","431529",38PLU1071484004,LU18,ND38-13,H,WLL,"0",DJ,"4","0","0",,N,,,,HAMMARTA,ammarta,Hammarta,12.50706816000,43.26014660000
"3","-2035413","-2826972",12.01027780000,42.32027780000,"120037","421913",38PKU0820129112,KU02,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,HAMLATE,amlate,Hamlate,12.00501141000,42.31551295000
"3","-2035411","-2826970",11.73527780000,41.93111110000,"114407","415552",37PHN1951598946,HN19,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,HAMIDA,âmîda,Hamida,11.73670683000,41.93693225000
"3","-2035405","-2826966",11.78805560000,42.65666670000,"114717","423924",38PKU4464404186,KU40,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,HAMBOUKA,Hambouka,Hambouka,11.78129996000,42.66389890000
"3","-2035408","-2826964",11.79277780000,42.67222220000,"114734","424020",38PKU4634404694,KU40,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,HAMBOKTOU,amboktou,Hamboktou,11.79088748000,42.66866200000
"3","-2035408","-2826963",11.79277780000,42.67222220000,"114734","424020",38PKU4634404694,KU40,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,HAMBOKTO,Hambokto,Hambokto,11.79163858000,42.66548958000
"3","-2035406","-2826961",11.18916670000,42.67472220000,"111121","424029",38PKT4607637897,KT43,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,HAMBOKTO,Hambokto,Hambokto,11.19401436000,42.67269204000
"3","-2035405","-2826960",11.78805560000,42.65666670000,"114717","423924",38PKU4464404186,KU40,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,HAMBOKA,amboka,Hamboka,11.79113066000,42.65058078000
"3","-2035404","-2826959",11.11250000000,42.86583330000,"110645","425157",38PKT6689429257,KT62,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,HAMBACH,Hambach,Hambach,11.10450380000,42.86871209000
"3","-2035400","-2826955",11.50972220000,42.79166670000,"113035","424730",38PKT5912273268,KT57,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,HAMARREY,Hamarrey,Hamarrey,11.50779253000,42.79787158000
"3","-2035413","-2826951",12.01027780000,42.32027780000,"120037","421913",38PKU0820129112,KU02,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,HAMALLELE,Hamalléle,Hamallele,12.00894332000,42.31638446000
"3","-2035394","-2826948",11.97000000000,42.45138890000,"115812","422705",38PKU2244624518,KU22,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,HAMAFFADO,amaffâ£o,Hamaffado,11.96922092000,42.45762934000
"3","-2035393","-2826947",11.60000000000,42.33333330000,"113600","422000",38PKT0919183686,KT08,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,HAMADOSIHHADA,amad Osih a£a,Hamad Osih Hada,11.60411643000,42.32676967000
"3","-2035387","-2826941",12.01250000000,43.06444440000,"120045","430352",38PKU8927028678,KU82,ND38-13,H,WLL,"0",DJ,"4","0","0",,N,,,,HAMADDOUOUR,amad Dou¯our,Hamad Dou`our,12.02029968000,43.06992156000
"3","-2035385","-2826939",11.35222220000,42.91305560000,"112108","425447",38PKT7224255743,KT75,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,HAMACHHAMACH,Hamach Hamach,Hamach Hamach,11.34903269000,42.91607766000
"3","-2035367","-2826917",11.58388890000,42.43916670000,"113502","422621",38PKT2072481796,KT28,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,HALAKSITAN,alaksitan,Halaksitan,11.58945338000,42.43689135000
"3","-2035366","-2826915",12.14138890000,42.65083330000,"120829","423903",38PKU4434043292,KU44,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,HAKATIDBIDO,Hâka Tidbi£o,Haka Tidbido,12.14747483000,42.64949118000
"3","-2035360","-2826909",12.03333330000,42.81666670000,"120200","424900",38PKU6230131185,KU63,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,HAKA,âka,Haka,12.03720224000,42.81579212000
"3","-2035359","-2826908",11.76666670000,42.31666670000,"114600","421900",38PKU0754702151,KU00,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,HAKA,âka,Haka,11.76941075000,42.31641001000
"3","-2035589","-2826906",12.26277780000,43.09277780000,"121546","430534",38PKU9255056346,KU95,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,HAISSITOU,Haissitou,Haissitou,12.26496694000,43.08566553000
"3","-2035350","-2826896",11.38333330000,42.00000000000,"112300","420000",38PJT7256060059,JT76,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,HAHAYLE,â²ayle,Hahayle,11.38681968000,41.99744293000
"3","-2035346","-2826892",11.72472220000,42.68111110000,"114329","424052",38PKT4725197155,KT49,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,HAHAGGOUBA,Hâhaggouba,Hahaggouba,11.71708086000,42.68036128000
"3","-2035343","-2826889",12.10000000000,42.65000000000,"120600","423900",38PKU4421038713,KU43,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,HAGI,agi,Hagi,12.10074307000,42.65207637000
"3","-2035340","-2826885",11.50000000000,41.90000000000,"113000","415400",37PHN1638672864,HN17,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,HAGAYDARA,agaydara,Hagaydara,11.50511929000,41.90005651000
"3","-2035334","-2826877",12.26666670000,42.90000000000,"121600","425400",38PKU7157656932,KU75,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,HAFLE,afle,Hafle,12.26243225000,42.90083722000
"3","-2035328","-2826871",12.25388890000,42.94027780000,"121514","425625",38PKU7594855484,KU75,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,HADNA,Hadna,Hadna,12.25836819000,42.94129511000
"3","-2035312","-2826853",11.50000000000,42.85000000000,"113000","425100",38PKT6547972144,KT67,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,HADJI,âdji,Hadji,11.50574260000,42.84701965000
"3","-2035303","-2826844",10.96666670000,42.88333330000,"105800","425300",38PKT6869213108,KT61,NC38-05,H,WLL,"0",DJ,"0","0","0",DJ,N,,,,HADADOWGODLE,Ha£â£ow Godle,Hadadow Godle,10.96255062000,42.88225363000
"3","-2035303","-2826842",10.96666670000,42.88333330000,"105800","425300",38PKT6869213108,KT61,NC38-05,H,WLL,"0",DJ,"0","0","0",,V,,,,HADADOW,Hadâdow,Hadadow,10.96080730000,42.88090477000
"3","-2035625","-2826837",11.22416670000,42.79666670000,"111327","424748",38PKT5942841668,KT54,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,HACHBARRE,Hach-Barré,Hach-Barre,11.22650884000,42.80022994000
"3","-2035296","-2826835",11.18333330000,41.90000000000,"111100","415400",37PHN1673637807,HN13,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,HABBOKI,abbôki,Habboki,11.17827674000,41.90662890000
"3","-2034983","-2826821",11.71138890000,42.60194440000,"114241","423607",38PKT3860595752,KT39,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,GURENLE,Gurenlé,Gurenle,11.71234239000,42.59912398000
"3","-2035113","-2826820",11.00722220000,42.96305560000,"110026","425747",38PKT7743817535,KT71,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,GUISTIR,Guistir,Guistir,11.00370071000,42.96943049000
"3","-2035150","-2826817",12.06694440000,42.79083330000,"120401","424727",38PKU5951734927,KU53,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,GUIRORRI,Guirorri,Guirorri,12.07451177000,42.78905950000
"3","-2035129","-2826813",11.39333330000,42.31805560000,"112336","421905",38PKT0731060826,KT06,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,GUIDOLI,Guidoli,Guidoli,11.38765654000,42.31555370000
"3","-2035121","-2826812",11.61388890000,42.39305560000,"113650","422335",38PKT1572285162,KT18,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,GUIBABOUIE,Guiba Bouie,Guiba Bouie,11.61074347000,42.39133086000
"3","-2035107","-2826810",11.89333330000,42.74916670000,"115336","424457",38PKU5482215753,KU51,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,GUERTIBIRA,Guer Tibira,Guer Tibira,11.89691643000,42.74251433000
"3","-2035099","-2826808",11.88611110000,42.75722220000,"115310","424526",38PKU5569414946,KU51,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,GUERAN,Guéran,Gueran,11.88136068000,42.76423533000
"3","-2035085","-2826798",11.14611110000,42.91166670000,"110846","425442",38PKT7192832940,KT73,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,GUEDKOUDAALE,Guedkoudaalé,Guedkoudaale,11.15012917000,42.91278711000
"3","-2034764","-2826797",11.16166670000,42.85638890000,"110942","425123",38PKT6590134704,KT63,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,GUEDKAAD,Guedka Ad,Guedka Ad,11.16775211000,42.85832830000
"3","-2035076","-2826796",11.31250000000,42.90861110000,"111845","425431",38PKT7172651352,KT75,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,GUEDIDILIG,Guédid Ilig,Guedid Ilig,11.32045568000,42.91149749000
"3","-2035074","-2826793",11.14972220000,42.92250000000,"110859","425521",38PKT7311533331,KT73,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,GUEDGARASSALE,Guêdgarassâlé,Guedgarassale,11.14343977000,42.91952459000
"3","-2035279","-2826783",11.97277780000,43.01333330000,"115822","430048",38PKU8367224323,KU82,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,GOYY,Goyy,Goyy,11.98062471000,43.01171999000
