Iso3,Country,Site ID,Site name,Borehole name,Automatic Borehole ID,Local Borehole ID,Latitude,Longitude,Elevation in meters above sea level,Status,Drilling date,Unknown drilling date,Last editor,Date of update,Hidden borehole,Depth in m,Static water level in meters below ground level,Type of pump,Pump brand and model,Pump depth in m,Pump motor power in kilowatt,Energy source,Generator brand and model,Generator capacity in kilovolt-ampere (kVA),Casing diameter in inch,Casing material,Screened areas in m,Sum of screened areas in m,End of casing/start of open hole in m,Aquifer type,Driller's yield in m3/hr,Dynamic Water Level at driller's yield in m,Pumping tests (DWL [m] - yield [m3/hr]),Pumping test quality control evaluation from solar tool (read only),Safe yield from solar tool in m3/hr (read only),Transmissivity from constant rate pumping test in m2/sec,Daily pumping time in h,Date of last water quality control,Conductivity in micro S/cm (microsiemen/cm),pH,Turbidity in NTU,Ammonia concentration in mg/L,Arsenic concentration in micro g/L,Fluoride concentration in mg/L,Nitrate concentration in mg/L,Nitrite concentration in mg/L,E-Coli,Solar potential in % (read only),Investment cost estimation in $ (read only),Maintenance cost estimation (read only),Solar gross payback in years (read only),Amount of CO2 avoided in tonnes/year (read only),Attachment description,Comments
UGA,Uganda,UGAs990101,Palorinya,DWD 45578,UGA-UGAs990101-000161,Zone II Idiwa Block 6,3.42681514,31.58870252,,active,1/12/2017,no,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 14709,UGA-UGAs990101-000162,Zone II Orinya Block 2,3.44445226,31.58927062,,active,1/1/2017,no,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 31,UGA-UGAs990101-000163,Zone I Odraji Block ….,3.48067116,31.59310523,,active,,yes,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated 01/12/2016 , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 66852,UGA-UGAs990101-000164,Zone II Doma Block 3,3.42391619,31.59772476,,active,1/6/2018,no,Brenda Brouwer,4/12/2019,no,,28.49,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 76205,UGA-UGAs990101-000165,Zone III East Lukuri  Block 9,3.39774464,31.59951765,,active,1/10/2019,no,Brenda Brouwer,4/12/2019,no,85,23.3,hand_pump,,48,,,,,5,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66851,UGA-UGAs990101-000166,Zone II Doma Block 2,3.4182126,31.60620203,,active,1/6/2018,no,Brenda Brouwer,4/12/2019,no,105,21.05,hand_pump,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 45520,UGA-UGAs990101-000167,Zone II Kali II (Pump II),3.46096302,31.56838402,,active,1/12/2016,no,Brenda Brouwer,4/12/2019,no,48,9.92,electrical_pump,,18,,solar_generator,,,5,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,9783,UGA-UGAs990101-000168,Zone I Keguru Block 8,3.48857691,31.6242808,,active,1/10/1994,no,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated, 20/01/2005, The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 45584,UGA-UGAs990101-000169,Zone 1 Keguru Block 10,3.48791176,31.62709899,,active,1/12/2017,no,Brenda Brouwer,4/12/2019,no,60,9.56,hand_pump,,24,,,,,5,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66865,UGA-UGAs990101-000170,Zone 1 Pasu Block 31,3.4774938,31.64034505,,active,1/1/2019,no,Brenda Brouwer,4/12/2019,no,60,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66861,UGA-UGAs990101-000171,Zone I Budri Block C,3.49559752,31.65059804,,active,1/9/2018,no,Brenda Brouwer,4/12/2019,no,80,11.88,hand_pump,,30,,,,,5,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 66866,UGA-UGAs990101-000172,Zone I Budri Block C,3.4974068,31.65714813,,inactive,1/1/2019,no,Brenda Brouwer,4/12/2019,no,62,16.7,hand_pump,,21,,,,,5,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66862,UGA-UGAs990101-000173,Zone I Budri Block D,3.50172132,31.65735801,,active,1/9/2018,no,Brenda Brouwer,4/12/2019,no,63,16.65,hand_pump,,21,,,,,5,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66780,UGA-UGAs990101-000174,Zone II Kali I (Pump I),3.45405643,31.56467686,,active,1/4/2017,no,Brenda Brouwer,4/12/2019,no,42,11.23,electrical_pump,,27,,solar_generator,,,5,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,Near Ibakwe FDP,UGA-UGAs990101-000175,Base Camp Ibakwe,3.52040495,31.69379526,,active,,yes,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66853,UGA-UGAs990101-000176,Base Camp Iboa Block 6,3.54408854,31.74278487,,active,14/07/2018,no,Brenda Brouwer,4/12/2019,no,65,8.82,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990101,Palorinya,DWD 66875,UGA-UGAs990101-000177,Zone III West Village L Block 50,3.05395097,31.88314993,,active,3/8/2019,no,Brenda Brouwer,4/12/2019,no,102,13.55,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD45579,UGA-UGAs990101-000178,Zone III West Idiwa I,3.08436768,31.89780309,,active,17/11/2019,no,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 51900,UGA-UGAs990101-000179,Basecamp zone Yenga,3.50246634,31.66854483,,inactive,,yes,Brenda Brouwer,4/12/2019,no,,,electrical_pump,,,,generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 69297,UGA-UGAs990101-000180,Zone II Kali III (Pump IV),3.46297,31.57500999,,active,,yes,Brenda Brouwer,4/12/2019,no,,,electrical_pump,,,,solar_generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 69295,UGA-UGAs990101-000181,Zone II Orinya,3.44214236,31.59292943,,inactive,,yes,Brenda Brouwer,4/12/2019,no,,,electrical_pump,,,,generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 69225,UGA-UGAs990101-000182,Zone III East  Doma,3.41496616,31.60633938,,active,,yes,Brenda Brouwer,4/12/2019,no,,,electrical_pump,,,,solar_generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 69405,UGA-UGAs990101-000183,Zone III East  Luwakoke,3.410246,31.57642397,,active,,yes,Brenda Brouwer,4/12/2019,no,,,electrical_pump,,,,solar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 69226,UGA-UGAs990101-000184,Zone III East  Abio,3.41914423,31.58452068,,inactive,,yes,Brenda Brouwer,4/12/2019,no,,,electrical_pump,,,,generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,Unknowna,UGA-UGAs990101-000185,Zone III West Longa I,3.41593392,31.56976471,,active,,yes,Brenda Brouwer,4/12/2019,no,,,electrical_pump,,,,solar_generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,Unknownb,UGA-UGAs990101-000186,Zone III West Longa II,3.40986071,31.56936961,,inactive,,yes,Brenda Brouwer,4/12/2019,no,,,electrical_pump,,,,generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-006,Unknown,3.04866,32.31188,651,active,15/04/2014,,,,no,,,hand_pump,,,,,,,,,,,,,0.8,,,,,,8,25/11/2016,340,,,,,,,,,,,,,,,"BH located at the edge of the bottom land, road doesn't go any further south here, no outcrops"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-014,Unknown,3.14733,31.26791,679,active,,,,,no,,,hand_pump,India type,,,,,,,,,,,,,,,,,,,27/11/2016,590,,,,,,,,,,,,,,,Fine sandy soil; no outcrops. Rehab 07/03/2014
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-001,Unknown,3.11841,31.1745,788,inactive,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Drilling finished, next step is test pumping followed by HP installation"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-002,Unknown,3.12138,31.16918,786,inactive,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BH located close to a steep valley. Drilling finished, next step is test pumping followed by HP installation"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-003,Unknown,2.99349,31.25956,684,active,,,,,no,,,hand_pump,Sumadhura,,,,,,,,,,,,0.8,,,,,,12,25/11/2016,268,,,,,,,,,,,,,,,"BH located in a very wide valley / swamp land, no outcrops nearby. No concrete slab present."
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-004,Unknown,3.08079,31.28369,678,active,,,,,no,,,hand_pump,,,,,,,,,,,,,0.8,,,,,,8,26/11/2016,577,,,,,,,,,,,,,,,"BH located next to the main road, on the edge of the bottom land (very wide and gentle valley). Next to the football field. No outcrops (alluvium)"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-005,Unknown,3.08191,31.28381,677,active,,,,,no,,,hand_pump,Apex International pump - India,,,,,,,,,,,,0.8,,,,,,12,26/11/2016,576,,,,,,,,,,,,,,,"BH located in the village between the huts, on a gentle slope, no outcrops (alluvium)"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-007,Unknown,3.02846,31.36363,642,active,,,,,no,,,hand_pump,Sumadhura,,,,,,,,,,,,0.8,,,,,,8,26/11/2016,210,,,,,,,,,,,,,,,"BH located in bottom of wide valley; very fine sand/silt nearby (alluvium), stagnant surface water nearby is milky (suspended solids)"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-008,Unknown,3.07092,31.4051,665,active,,,,,no,,46.7,electrical_pump,"Grundfoss 
SQFlex 2.5-2",75,,solar,,,,,,,,,1.1,,,,,,10,,,,,,,,,,,,,,,,,"Motorized HY BH, pump uses solar panels, protected by fence and alarm, someone from Malteser is reading out the flow meter. Water is supplied by a 10 m3 Crest Tank and a total of 3x6 + 1x4 tap stands; average yield (measured with flow meter) calculated ov"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-009,Unknown,3.07018,31.39208,651,inactive,,,,,no,,,hand_pump,Ajay Handpump U2 India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Water optimization, with water basin for cattle and also a concrete wash stand (with outflow used to irrigate"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-010,Unknown,3.07332,31.28366,666,active,,,,,no,,,electrical_pump,"Motor, solar",,,,,,,,,,,,16.7,,,,,,10,,,,,,,,,,,,,,,,,"Motorized High Yielding BH, pump powered by solar panels (~50), so pumping only during daylight (10 hours a day), 1 outlet for water pumped to tap stand and 1 outlet for water trucking (next to the borehole)"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-011,Unknown,3.14615,31.26495,689,active,,,,,no,,,electrical_pump,"Motor, solar",,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,"Motorized High Yielding BH, pump powered by solar panels, so pumping only during daylight (10 hours a day), borehole is coverd by concrete slab; no people nearby"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-012,Unknown,3.1403,31.26296,671,active,,,,,no,,,hand_pump,India type,,,,,,,,,,,,,,,,,,,27/11/2016,572,,,,,,,,,,,,,,,Fine sandy soil; no outcrops. No info on slab
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-013,Unknown,3.14404,31.26688,668,active,,,,,no,,,hand_pump,India type,,,,,,,,,,,,,,,,,,,27/11/2016,530,,,,,,,,,,,,,,,Fine sandy soil; no outcrops. Rehab 09/03/2014
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-055,Unknown,3.17721,31.33329,650,inactive,,,,,no,,,hand_pump,India type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No info on slab
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-015,Unknown,3.15466,31.28987,666,active,26/03/2014,,,,no,,,hand_pump,India Type,,,,,,,,,,,,,,,,,,,27/11/2016,464,,,,,,,,,,,,,,,Gentle slope; fine sandy soil; no outcrops
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-016,Unknown,3.14873,31.2973,676,active,28/08/2016,,,,no,,,hand_pump,India Type,,,,,,,,,,,,,,,,,,,27/11/2016,533,,,,,,,,,,,,,,,Fine sandy soil; no outcrops. Rehab 06/02/2014; 'REHABILIATION IMPLEMENTED BY RELIEF HOPE RECOVERY' written on slab
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-017,Unknown,3.13615,31.3064,664,active,,,,,no,,,hand_pump,India Type,,,,,,,,,,,,,,,,,,,27/11/2016,476,,,,,,,,,,,,,,,No info on slab.. Gentle slope; no outcrops
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-018,Unknown,3.1728,31.27721,659,active,,,,,no,,34.6,electrical_pump,"Grundfoss 
SQFlex 2.5-2",55,,solar,,,,,,,,,1.2,,,,,,10,,,,,,,,,,,,,,,,,"Sandy soil, no outcrops. Rehab by Oxfam 26/03/2014; motorization by Malteser. average yield (measured with flow meter) calculated over the period 12/09/2014 - 31/08/2016"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-019,Unknown,3.18247,31.28002,662,active,,,,,no,,,hand_pump,India Type,,,,,,,,,,,,,,,,,,,27/11/2016,524,,,,,,,,,,,,,,,"Gentle slope, fine sandy soil, no outcrops. Rehab by DMCDD/ERIKS 17/02/2014"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-020,Unknown,3.16589,31.27496,669,inactive,4/2/2014,,,,no,,,hand_pump,India Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Next to Save the Children ECCD Centre. Gentle slope, no outcrops"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-021,Unknown,3.11215,31.18109,762,inactive,,,,,no,85,17,electrical_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Test pumping was done with only 5.5 m3/hr but based on the drawdown this could have been more. BH is located 40m away from a big/steep valley and 30m from a smaller side valley, outcrops of well fractured gneiss and fault breccias of quartzite around the "
UGA,Uganda,UGAs990099,Rhino Camp,DWD 20036,UGA-UGAs990099-022,Unknown,3.05128,31.42123,664,inactive,7/1/2005,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thick red soil, fine sandy/silty lateritic "
UGA,Uganda,UGAs990099,Rhino Camp,DWD 43107,UGA-UGAs990099-023,Unknown,3.1424,31.26423,682,active,,,,,no,,,hand_pump,India type,,,,,,,,,,,,,,,,,,,27/11/2016,682,,,,,,,,,,,,,,,Fine sandy soil; no outcrops. Rehab? 06/10/2014
UGA,Uganda,UGAs990099,Rhino Camp,DWD 43130,UGA-UGAs990099-024,Unknown,3.07431,31.28349,666,active,6/8/2014,,,,no,,,hand_pump,,,,,,,,,,,,,0.8,,,,,,12,28/11/2016,525,,,,,,,,,,,,,,,"BH located on a very gentle slope, no valley/stream nearby, no outcrops (alluvium)"
UGA,Uganda,UGAs990099,Rhino Camp,DWD 43962,UGA-UGAs990099-025,Unknown,3.08361,31.28422,675,inactive,1/1/2002,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BH located on a gentle sloping valley, no outcrops"
UGA,Uganda,UGAs990099,Rhino Camp,DWD 44859,UGA-UGAs990099-026,Unknown,3.07781,31.22621,693,active,28/03/2014,,,,no,65,,electrical_pump,"Motor, solar",,,solar,,,5,pvc,"37.2-40.2, 43.1-46.1",6,,fractured_rock,14,,,,,,10,,,,,,,,,,,,,,,,,"Motorized High Yielding BH, pump powered by solar panels (~100), so pumping only during daylight (10 hours a day), water pumped to elevated tank next to Yoro Primary School, from there distributed to several tank as well as water trucking. Only two hours "
UGA,Uganda,UGAs990099,Rhino Camp,DWD 45499,UGA-UGAs990099-027,Unknown,3.11496,31.185,759,active,21/09/2016,,,,no,90,31.68,hand_pump,"U2 (India)
Bahati-Mahad Investments",54,0.8,,,,4.5,pvc,,,,fractured_rock,0.8,,,,,,12,28/11/2016,490,7.15,1,,,0.3,0.03,,,,,,,,,"BH located 20m to a small valley (side valley of the main lineament valley NE-SW). Fractured rocks nearby, outcrops of gneiss in the valley.
2 hours of well development at 90m depth"
UGA,Uganda,UGAs990099,Rhino Camp,DWD 45500,UGA-UGAs990099-028,Unknown,3.12286,31.16178,802,active,17/09/2016,,,,no,75,61.51,hand_pump,"U2 (India)
Bahati-Mahad Investments",75,0.8,,,,5,pvc,"51.0-54.0, 66.0-72.0",9,,fractured_rock,0.8,,,,,,12,25/11/2016,666,7.02,2.9,,,0.33,0.03,,,,,,,,,"BH located next to a small valley, Outcrops of granotoids / gabbro's
2 hours of well development at 51m depth"
UGA,Uganda,UGAs990099,Rhino Camp,DWD 45501,UGA-UGAs990099-029,Unknown,3.12111,31.19435,746,active,21/09/2016,,,,no,90,32.81,hand_pump,"U2 (India)
ABF International",45,0.8,,,,4.5,pvc,,,,fractured_rock,0.8,,,,,,1,24/11/2016,562,7.01,1.5,,,0.32,0.03,,,,,,,,,"Outcrop of bended gneiss nearby HP. BH located on a slope but quite high. Note: concrete slab says DWD 45401 but should be DWD 45501
2 hours of well development at 51m depth"
UGA,Uganda,UGAs990099,Rhino Camp,DWD 45502,UGA-UGAs990099-030,Unknown,3.13196,31.20154,739,active,14/10/2016,,,,no,78,45.3,hand_pump,U2 (India),57,0.8,,,,4.5,pvc,,,,fractured_rock,0.8,,,,,,1,24/11/2016,662,7.11,0.9,,,0.34,0.03,,,,,,,,,"Outcrops of gneiss and big spherical boulders of meta-gabbro (?)
2 hours of well development at 51m depth"
UGA,Uganda,UGAs990099,Rhino Camp,DWD 45503,UGA-UGAs990099-031,Unknown,3.12137,31.19937,763,active,15/10/2016,,,,no,87,58.1,hand_pump,U2 (India),72,0.8,,,,4.5,pvc,,,,fractured_rock,0.8,,,,,,1,24/11/2016,736,7.67,2.2,,,0.31,0.03,,,,,,,,,1.5 hours of well development at 48m depth
UGA,Uganda,UGAs990099,Rhino Camp,DWD 45510,UGA-UGAs990099-032,Unknown,3.15546,31.2047,752,inactive,8/11/2016,,,,no,120,77.9,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"At time of visit people preparing for testpumping (constant rate, 3 hours, pump at 100m depth). Further up north no refugees at the moment, this is the current border"
UGA,Uganda,UGAs990099,Rhino Camp,DWD 4553,UGA-UGAs990099-033,Unknown,3.00288,31.40117,651,active,29/03/2000,,,,no,,,hand_pump,,,,,,,,,,,,,0.8,,,,,,12,26/11/2016,677,,,,,,,,,,,,,,,BH located at central square in big valley; approximately 2 km from the river Nile
UGA,Uganda,UGAs990099,Rhino Camp,DWD 51712,UGA-UGAs990099-034,Unknown,3.13836,31.17217,776,active,21/10/2016,,,,no,,,hand_pump,,,,,,,,,,,,,0.8,,,,,,12,25/11/2016,766,,,,,,,,,,,,,,,BH located on a gentle slope but not close to a stream. No outcrops.
UGA,Uganda,UGAs990099,Rhino Camp,DWD 51713,UGA-UGAs990099-035,Unknown,3.1132,31.18,759,active,30/10/2016,,,,no,,,hand_pump,,,,,,,,,,,,,0.8,,,,,,12,28/11/2016,454,,,,,,,,,,,,,,,"BH located along the main road, 80m away from the main lineament valley (NE-SW) between Luruja 2 and Ofua 1"
UGA,Uganda,UGAs990099,Rhino Camp,DWD 59759,UGA-UGAs990099-036,Unknown,3.16999,31.27689,658,active,16/09/2016,,,,no,76.8,34.94,hand_pump,U2 (India),48,0.8,,,,5,pvc,"37.0-40.0, 43.0-46.0, 49.0-52.0",9,,,,,,,,,,27/11/2016,651,6.91,0.8,,,0.32,0.03,,,,,,,,,Black soil; no outcrops. 1.5hr well development
UGA,Uganda,UGAs990099,Rhino Camp,DWD 59760,UGA-UGAs990099-037,Unknown,3.123806,31.276016,667,,14/09/2016,,,,no,104.3,47.22,hand_pump,U2 (India) Extra deep with 2 cylinders,63,0.8,,,,5,pvc,"57.7-60.6, 63.6-66.5, 69.4-75.2",11.6,,,,,,,,,,24/09/2016,810,7.64,18.6,,,0.36,0.04,,,,,,,,,2.5 hrs well development
UGA,Uganda,UGAs990099,Rhino Camp,DWD 59761,UGA-UGAs990099-038,Unknown,3.06129,31.317,655,active,9/9/2016,,,,no,113.7,49.25,hand_pump,U2 (India) Extra deep with 2 cylinders,63,0.8,,,,5,pvc,41.0-44.0,3,,,0.8,,,,,,12,26/11/2016,351,6.88,13.8,,,0.29,0.04,,,,,,,,,"BH located on a very gentle slope, no valley nearby, no outcrops (alluvium), anthill nearby BH. 2.0 hrs well development. Borehole collapsed until 76m depth!"
UGA,Uganda,UGAs990099,Rhino Camp,DWD 59762,UGA-UGAs990099-039,Unknown,3.069319,31.39493,642,,10/9/2016,,,,no,118.3,30.42,hand_pump,U2 (India),45,0.8,,,,5,pvc,44.0-47.0,3,,,,,,,,,,21/09/2016,484,6.76,1,,,0.3,0.03,,,,,,,,,1.5 hrs well development. Borhole collapsed until 105m depth!
UGA,Uganda,UGAs990099,Rhino Camp,DWD 59763,UGA-UGAs990099-040,Unknown,3.108523,31.354504,634,,12/9/2016,,,,no,104.25,32.4,hand_pump,U2 (India),42,0.8,,,,5,pvc,51.0-54.0,3,,,,,,,,,,21/09/2016,476,6.85,3.1,,,0.31,0.03,,,,,,,,,2.0 hrs well development. Borhole collapsed until 96m depth!
UGA,Uganda,UGAs990099,Rhino Camp,DWD xx157,UGA-UGAs990099-041,Unknown,3.10321,31.3495,652,active,25/06/2015,,,,no,,41.5,electrical_pump,"Grundfoss 
SQFlex 2.5-2",50,,solar,,,,,,,,,1.88,,,,,,10,,,,,,,,,,,,,,,,,"Motorized HY BH, pump uses solar panels, protected by fence; Water is supplied by a 10 m3 Crest Tank and a total of 6x4 tap stands; average yield (measured with flow meter) calculated over the period 02/12/2015 - 31/08/2016"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-042,Unknown,3.118355,31.396664,,active,,,,,no,,23.3,electrical_pump,"Grundfoss 
SQFlex 2A-10",50,,solar,,,,,,,,,1.67,,,,,,10,,,,,,,,,,,,,,,,,"Motorized HY BH, pump uses solar panels, protected by fence; Water is supplied by a 10 m3 Crest Tank and a total of 4x6 tap stands; average yield (measured with flow meter) calculated over the period 26/08/2015 - 31/08/2016"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-043,Unknown,3.102202,31.395951,,active,,,,,no,,47.8,electrical_pump,"Grundfoss 
SQFlex 1.2-2",85,,solar,,,,,,,,,0.67,,,,,,10,,,,,,,,,,,,,,,,,"Motorized HY BH, pump uses solar panels, protected by fence; Water is supplied by a 10 m3 Crest Tank and a total of 6x6 tap stands; average yield (measured with flow meter) calculated over the period 25/11/2014 - 31/08/2016"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-044,Unknown,3.090888,31.401213,,active,,,,,no,,42.2,electrical_pump,"Grundfoss 
SQFlex 2.5-2",70,,solar,,,,,,,,,1.13,,,,,,10,,,,,,,,,,,,,,,,,"Motorized HY BH, pump uses solar panels, protected by fence; Water is supplied by a 10 m3 Crest Tank and a total of 3x6 tap stands; average yield (measured with flow meter) calculated over the period 12/09/2014 - 31/08/2016"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-045,Unknown,3.072243,31.281488,,active,,,,,no,,31.2,electrical_pump,"Grundfoss 
SQFlex 2.5-2",65,,solar,,,,,,,,,1.02,,,,,,10,,,,,,,,,,,,,,,,,"Motorized HY BH, pump uses solar panels, protected by fence; Water is supplied by a 10 m3 Crest Tank and a total of 4x6 tap stands; average yield (measured with flow meter) calculated over the period 11/09/2014 - 31/08/2016"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-046,Unknown,3.129488,31.344945,,active,,,,,no,,31.1,electrical_pump,"Grundfoss 
SQFlex 2.3-2",65,,solar,,,,,,,,,2.11,,,,,,10,,,,,,,,,,,,,,,,,"Motorized HY BH, pump uses solar panels, protected by fence; Water is supplied by 2x a 10 m3 Crest Tank and a total of 3x6 + 1x2 tap stands; average yield (measured with flow meter) calculated over the period 07/05/2014 - 31/08/2016"
UGA,Uganda,UGAs990099,Rhino Camp,DWD 7155,UGA-UGAs990099-047,Unknown,3.07109,31.40471,661,inactive,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine sandy soil, grey/brown. HP not working anymore, but at the Olujobo Health Centre is now a Motorized BH so people use tap stand"
